employee_id,age,tenure_years,job_level,department,gender,job_role,location_state,salary,engagement_score,performance_rating,work_life_balance,overtime_hours,commute_distance_km,promotion_count,manager_changes,last_raise_pct,remote_ratio,is_contract,flight_risk
147,21,4.278688408788971,2,Sales,Female,Analyst,TX,89354.35304925739,81.93033120689614,3.0,3.0,0.0,0.0,0.296074395436127,1,0.6974373953800019,0.0,0,0
148,30,5.306093891721723,2,Finance,Female,Director,WA,93878.42527399091,94.6973961322575,2.0,4.0,0.23147663485472947,24.64671070510755,1.95014413424349,0,3.1897214567262955,1.0,0,0
149,56,5.236966149020029,1,Finance,Male,Analyst,NY,70076.29122253439,78.78229348369123,3.0,2.0,6.799526390724509,33.51146892407213,1.597965588676929,0,0.9236122748704338,0.5,1,0
150,22,8.401041436270106,1,Marketing,Female,Manager,FL,49139.31053680585,82.049713354364,3.0,2.0,8.638626274889432,30.22847190336338,2.6290351323668606,2,6.606004047120157,0.0,0,0
151,58,3.9161887249896634,4,Finance,Female,Director,WA,140690.21125842258,67.00218906848313,2.0,1.0,0.0,0.0,1.7183765544719778,1,1.275833723268355,0.5,1,0
152,32,6.0561034154087725,1,Sales,Female,Manager,FL,49077.301940748395,59.38303205246925,3.0,3.0,1.4720342414551437,7.756175462475547,1.988480482603793,3,4.87541111239417,1.0,0,0
153,61,2.034118551696182,1,HR,Male,Engineer,FL,39821.74181129832,79.80979348352673,2.0,2.0,6.702998257137757,2.6378339309949226,0.0,1,-0.17046745518079298,1.0,0,0
154,33,6.350951834131439,2,Operations,Male,Engineer,GA,78752.4263809073,72.56861236900858,4.0,4.0,0.0,24.28167306176461,1.7287419050249513,3,0.5996893505760701,0.0,0,1
155,39,5.00932565055691,5,HR,Male,Associate,NC,143895.77943827963,48.66057026875376,3.0,1.0,8.037329071417233,22.95991948182597,0.46064879764858224,0,0.4543563724879549,1.0,0,0
156,49,2.7505599851464475,1,HR,Female,Engineer,FL,54054.24576114125,65.07895564861603,2.0,3.0,2.8480019635840397,0.0,1.175311409805749,4,3.131274538359759,1.0,0,0
157,25,4.292511913475441,3,Sales,Male,Manager,WA,112519.34456192219,68.75654464777669,3.0,4.0,0.0,14.390020544065901,2.065214120229121,1,4.541144859911383,0.0,0,0
158,45,4.447472760454335,3,HR,Female,Engineer,WA,94312.09430357073,62.34313199457282,3.0,2.0,5.372438027142283,27.608637964093283,0.5258353254555574,0,5.0942658855748935,0.5,0,0
159,42,4.189534611988711,1,Marketing,Male,Director,WA,59158.690491899164,92.22603391813192,4.0,4.0,7.745962307053704,19.775711894689465,0.7941316328201857,0,-1.3167053951308825,1.0,0,0
160,55,10.31402372680305,3,Engineering,Female,Engineer,NY,122709.29564238599,77.19758555353326,3.0,3.0,0.0,19.755203033998335,2.4174423292704272,0,3.494081847910999,0.0,1,0
161,64,4.704661993076361,2,Finance,Male,Associate,TX,95574.0338355024,90.59762376832973,3.0,3.0,3.3017133413016673,13.62007575937547,1.0718459777159581,0,1.7482836708696938,0.0,1,0
162,49,4.268311669467987,2,Engineering,Male,Engineer,FL,84652.44226171938,73.95137892478239,3.0,4.0,8.273748641149755,5.292708707103859,1.466971514767317,1,5.602535478310774,1.0,0,0
163,38,0.0,2,Operations,Male,Manager,OH,79159.19166344022,71.22081754637617,3.0,4.0,0.0,17.795330113314193,0.0,1,3.1970910067622142,1.0,0,0
164,38,2.317377944061568,2,Finance,Male,Manager,FL,99023.63875136113,55.95103273584626,3.0,3.0,0.0,18.625121414821493,1.0536260876370058,1,3.7575069831445402,0.5,0,0
165,38,4.210779726630942,1,HR,Female,Engineer,FL,44077.841503669304,70.1789429979485,3.0,2.0,0.0,25.383054243995467,1.8423077839401398,1,1.7651531844908206,1.0,0,0
166,56,2.9424419714700716,3,Operations,Female,Manager,OH,98258.04444777037,70.1958088851316,3.0,3.0,2.073643951601212,26.357999091545544,1.5017532629318724,0,9.1739431287715,0.0,0,0
167,34,9.145122780133391,1,Finance,Female,Manager,GA,57106.95628400255,49.4932917394865,3.0,4.0,0.0,19.030337029958893,1.9419835656734663,0,0.14926173030039447,0.0,0,0
168,27,4.505186673811344,1,Marketing,Female,Associate,FL,50287.91015553302,61.907087953444076,3.0,2.0,2.5659467337662787,31.138900375017975,2.118753559201161,0,2.800798028833314,0.5,0,0
169,35,8.865332747954756,1,Marketing,Female,Director,NY,45386.82858171335,65.15076102225457,5.0,3.0,16.654599958208752,13.50090398237075,3.4125955846271023,0,4.322795359818905,0.0,1,1
170,21,5.185113902151104,2,Marketing,Female,Associate,CA,92809.5666244487,76.20219316083582,3.0,3.0,0.0,0.6717051614431995,2.4130690736426166,0,3.245918613354309,1.0,0,0
171,24,5.11168350926473,3,Marketing,Female,Analyst,NC,117609.07150749191,76.9202516797856,3.0,3.0,3.0217660396560944,23.724644033018468,1.3657921108164484,0,1.7081920518793838,0.0,0,0
172,24,4.733610656862497,1,HR,Female,Associate,WA,52950.13882857093,61.28022277052193,5.0,2.0,19.926131879899692,19.516554652671058,0.9013547036888327,1,-1.4350506092342217,0.0,0,0
173,54,5.011388754864377,2,Engineering,Male,Engineer,FL,123103.79231519935,77.03304403812827,4.0,2.0,7.85691058082997,23.96317818815836,0.8412806436446285,0,1.9254731473247255,0.0,0,0
174,52,10.156385009149577,1,Finance,Female,Director,GA,61211.62816742869,67.26881605977225,2.0,4.0,2.4259369876708035,2.826583820604867,2.2407563563835593,0,1.121845475496408,1.0,0,0
175,51,0.0,2,HR,Male,Engineer,NY,101833.50535866166,26.955699627175647,4.0,4.0,3.9018215583653317,39.48955306333254,0.007014243998921224,0,9.037673778139105,0.0,0,1
176,40,0.0,1,Marketing,Female,Analyst,FL,52736.53408817523,62.729469520726866,2.0,2.0,8.005537558752945,26.526028963963697,0.508711113894255,0,10.794087785794158,0.0,0,0
177,52,3.370487506831658,3,Engineering,Female,Director,OH,128227.45684128022,86.18482960213568,4.0,4.0,16.87040351439208,14.544037308010488,1.7469314951157375,1,3.847624966013191,0.0,1,0
178,27,5.043583645812706,2,Operations,Male,Manager,GA,70524.99846817266,44.772913650584805,3.0,4.0,1.2840247476593016,6.774562248424255,1.1496896289862195,0,-0.2142696208973689,1.0,0,0
179,60,7.070313274292037,4,Operations,Male,Associate,CA,126701.86008108548,71.6903680062331,3.0,4.0,0.0,30.925840925186986,1.9968765466924088,0,6.214132317137117,0.0,1,0
180,42,6.419261594082426,1,Operations,Female,Engineer,TX,59080.46755710417,93.7789182127793,4.0,3.0,0.0,4.778762615233724,1.7715622091255399,0,1.056770526046305,0.0,0,0
181,62,3.8472622613582894,1,Marketing,Female,Analyst,FL,53667.02474089524,58.59080570484279,4.0,2.0,5.721672227568629,45.136377897504836,0.7180496390404278,1,2.3524868392160014,0.0,1,1
182,26,8.057131079725288,1,Operations,Male,Manager,NY,66491.66879605126,70.03223620641529,4.0,3.0,0.0,10.64154072120803,2.7434871692064537,1,2.113451316450132,1.0,0,0
183,42,8.090586209458193,4,Sales,Female,Associate,GA,132591.66626496243,50.439756141581185,4.0,3.0,1.7535216262474376,38.64606257526734,2.5293050078191333,1,2.4984830193881233,0.0,0,0
184,51,5.5521734938146965,4,Finance,Female,Manager,OH,149842.48433998032,94.40846712495357,3.0,3.0,0.0,15.786314579127408,1.6714291890188198,1,2.935839245527748,0.0,0,0
185,42,7.887972717460524,1,Finance,Female,Associate,GA,54409.971786845366,68.75001059505078,4.0,3.0,12.51886457163874,36.9689605058437,2.468689754220562,0,0.05949415201220498,0.0,0,0
186,40,5.817935790296387,3,Marketing,Female,Director,FL,107765.37092391134,70.69940264191027,4.0,2.0,1.441225288432359,9.181577918081807,2.0315381174306006,1,1.8939590150207195,0.5,0,0
187,27,3.315550919651349,3,Sales,Female,Manager,GA,101909.1753553739,90.31450698258433,3.0,4.0,7.778512296039311,18.2260365425604,1.310562474235761,0,7.059832743590305,1.0,0,0
188,37,7.093450517000014,2,HR,Male,Manager,TX,63613.48284195849,79.92217591968222,5.0,4.0,0.0,27.656991962046796,1.5236061740411753,0,3.8993291788775344,0.5,0,0
189,30,5.331839367736033,2,HR,Female,Manager,GA,61847.01871444218,56.8655690125489,4.0,3.0,5.920548681169919,25.944925640349872,2.061179805741777,0,4.375941524466312,1.0,0,0
190,33,5.004019540263461,1,Operations,Female,Director,WA,73540.1366155839,60.290831138690265,3.0,3.0,0.0,31.209142003894602,1.5829395392550387,1,-2.6967443910538904,1.0,1,1
191,50,9.418860716568723,1,Engineering,Male,Analyst,NC,63871.814429464124,77.42396956784948,3.0,5.0,2.0204605004909855,12.150334622381223,2.430333344888619,0,6.8433509755715285,0.0,0,0
192,48,0.0,4,HR,Male,Associate,WA,87522.6449308747,60.6381841740559,3.0,3.0,20.47841801979357,19.01770047419773,0.14053781486770206,0,1.9434403295106444,1.0,0,0
193,47,0.7469474895212906,4,Engineering,Male,Manager,NC,136080.55071809734,38.2413503181921,2.0,4.0,11.525220640686186,32.98066291197686,0.42010005446968646,1,7.371905663103084,1.0,0,0
194,36,1.4387887208768895,2,Finance,Female,Director,GA,89303.83416707112,69.20138802041383,3.0,3.0,4.101111920180852,9.536933979372582,1.0601526919775854,0,4.46282441259309,1.0,0,0
195,63,3.910218057293583,1,Engineering,Female,Analyst,OH,71953.00365034943,47.79681008312786,3.0,4.0,27.392593368482373,24.87049273342082,0.48951178213562985,1,2.3138397128640245,0.0,0,0
196,23,4.23617549070191,1,Finance,Female,Associate,OH,68242.8271303042,94.24422630345589,3.0,4.0,0.0,15.370077122666997,2.005326466678776,2,-1.0333687866535408,0.5,0,0
197,35,0.47802305668085765,3,Sales,Female,Director,FL,114555.18700771379,72.65181456644729,3.0,3.0,13.15651467452753,20.470489278991263,0.15047782998042725,2,10.524537872284228,0.0,0,0
198,25,2.044525903067521,4,Sales,Female,Associate,OH,115618.68211256327,56.422374148846366,3.0,5.0,0.0,19.01460259697338,0.2804583075701325,0,6.409741819142152,1.0,0,0
199,35,2.4174749644292897,4,Marketing,Male,Manager,NC,131173.04510234893,59.5205137800632,4.0,4.0,3.2925406964643678,8.54060219058043,0.368652272779802,1,6.589223199067012,0.0,0,0
200,63,12.372272276227676,3,Marketing,Male,Analyst,NY,88075.1355508781,41.659036181891196,4.0,2.0,0.0,14.871681694530627,2.9341142810595024,0,9.456483116357877,0.0,0,0
201,36,10.405225843241439,2,Operations,Male,Director,NC,68029.01644109236,53.50807169829244,3.0,3.0,6.800931405636123,19.739187024920472,1.9283727392435084,0,4.672261036686583,0.0,0,0
202,60,3.764751746946052,1,HR,Male,Analyst,WA,42254.839037423095,85.24484803811049,2.0,4.0,5.391791775051297,16.767312015454454,1.4820832844858227,3,8.057200154145258,0.0,0,0
203,42,3.909250129079603,1,Operations,Female,Manager,GA,43141.437770038625,100.0,5.0,4.0,2.8463464057149275,36.87283139753087,2.305460448561637,1,2.564274226759514,0.5,0,0
204,51,1.5523880084351176,4,Finance,Female,Analyst,FL,166986.92495933297,80.89594769798438,3.0,2.0,12.644399175884146,30.119466681796332,0.0,1,6.212735598499622,0.0,1,0
205,40,0.0,2,Operations,Male,Analyst,CA,82746.88163601248,68.61936192068457,3.0,3.0,1.0303071889804678,21.479765981921958,0.0,0,2.109709877725882,0.0,1,0
206,31,4.649359440774428,1,Engineering,Female,Engineer,FL,76242.23706553185,63.52060936519125,3.0,3.0,7.2879622346512685,8.842245807365973,1.7793383251370365,1,2.48842361354706,1.0,0,0
207,54,2.006444050267923,1,Finance,Female,Analyst,FL,63371.50847392959,55.652562796354566,3.0,3.0,10.743884581899371,8.11172289722456,0.5458875834451242,0,4.291001726362828,0.0,0,0
208,63,4.7454484050139705,3,Marketing,Male,Associate,FL,113215.24509973888,100.0,4.0,5.0,0.0,41.685732423364925,1.8564939467976525,1,0.1978032701208292,1.0,0,0
209,31,0.19938245286956757,1,Sales,Male,Director,NY,41205.16900100263,67.16876947203437,4.0,3.0,0.0,5.881374767133668,0.0,1,4.9882726671240425,0.0,0,0
210,55,2.7140766250692265,1,Marketing,Male,Engineer,TX,61668.68677279146,100.0,4.0,3.0,5.377026771210837,19.366315417806288,0.42707396474566656,0,3.0641253703771927,0.0,0,0
211,31,5.445881285908492,2,HR,Male,Director,WA,71859.75821505282,90.9027926441509,3.0,4.0,9.41107393599823,22.331384572184152,1.420460815284262,1,-1.9626818983630425,1.0,0,0
212,52,6.098628793351812,3,Finance,Female,Director,GA,128005.77348261785,43.888053529805894,4.0,3.0,14.948664361450732,14.264116182200327,0.31321171617551147,2,2.62701434272323,1.0,0,1
213,55,6.252415876226044,3,Finance,Male,Manager,TX,123669.40889830315,60.01071406361062,3.0,4.0,3.488841408904557,5.9735548250716874,1.100313928675505,0,2.9648358905398218,0.0,0,0
214,40,1.038533047528888,1,Engineering,Male,Manager,CA,56654.124833494556,59.96432313739267,3.0,2.0,2.784702701450811,8.581240331922157,0.8656913523966175,0,6.5585093945147275,1.0,0,0
215,53,7.564057190406685,3,HR,Female,Engineer,TX,70551.75706591221,68.8023045384139,3.0,3.0,0.0,11.441939972351658,2.8762991037663594,1,4.855593857481332,1.0,0,0
216,32,2.599364910194449,1,Sales,Female,Manager,GA,50018.74500406311,69.0952862032937,3.0,4.0,7.3098886452392335,9.486085570826651,1.5863753216823753,2,8.342417101069442,1.0,0,0
217,23,6.8985737438219195,1,Finance,Male,Manager,WA,68338.46830802901,100.0,3.0,5.0,2.920176984113359,33.93264471817116,2.235542677532225,1,5.56032878687448,0.0,0,0
218,24,4.968083970145421,3,Finance,Male,Manager,WA,129111.10433632818,53.841581882878614,3.0,3.0,3.081774160219971,17.890488078328456,0.06581123832692959,0,2.3381167892971417,0.0,0,0
219,40,0.8708375027661566,2,Engineering,Male,Director,GA,75506.82254730845,73.43454903496585,4.0,2.0,4.3427804587804415,11.714386786228655,0.0,0,3.8249219185704106,0.5,0,0
220,60,4.051406886256436,3,Operations,Male,Engineer,CA,83151.42175077736,79.24761613701705,3.0,4.0,8.861396434632374,19.283496526406466,1.9523382305738752,1,2.955855889265373,0.5,0,0
221,25,6.0960912261913025,3,Sales,Male,Director,GA,92717.5232993229,69.97641993296206,4.0,3.0,1.053886127745173,26.015470863538972,2.715572893550504,1,5.4639185683395075,0.0,0,0
222,40,6.838896141423797,2,Marketing,Female,Associate,CA,73819.53079487826,71.65270866672037,2.0,3.0,0.0,13.864563527309041,2.771558971925431,2,4.179466442389682,1.0,0,0
223,51,4.577036307666744,1,HR,Male,Director,CA,38988.92639323301,54.327866585401196,3.0,4.0,8.022069302938721,28.823775542110983,1.165973180471476,0,2.114321098123234,0.0,0,0
224,29,9.595336671803159,2,Finance,Male,Associate,GA,70802.30115710822,71.59729291904023,3.0,3.0,0.0,2.746238707721295,1.957579243427592,0,4.025801413187543,0.5,0,0
225,52,8.022532312959676,1,Finance,Female,Analyst,NC,55233.65644894861,77.67098494261558,2.0,1.0,0.7742527843682012,32.055643585396965,2.2677731354419612,0,5.383541996664276,0.0,0,0
226,33,4.230037650800742,1,Marketing,Male,Analyst,WA,55306.4189186828,74.91400876406693,4.0,2.0,0.0,17.89257192273335,1.2174663968812265,0,0.980735385094663,1.0,0,0
227,56,7.250365436410833,5,Sales,Male,Associate,CA,131665.73584591624,78.55301355868137,2.0,3.0,13.422807561117521,17.42385177897926,3.010871873886538,1,4.951026284934114,0.0,0,0
228,46,10.80138045556456,2,Operations,Male,Associate,GA,73697.21051281763,91.18911850954348,3.0,2.0,1.9134706621997228,9.683828106421768,3.2227834816632015,0,-0.7360492884554741,1.0,1,0
229,44,10.881453802349082,4,Finance,Female,Director,OH,166864.7408286632,84.05449812871512,4.0,3.0,1.0749871931293837,3.265798433839038,3.118995507999629,1,7.3167140294248245,0.5,1,0
230,27,1.3160003575325074,2,Sales,Male,Associate,NC,64378.643151037875,71.06941920246156,3.0,2.0,4.659642603227082,0.0,0.4200971910382202,1,5.5815424323159215,1.0,0,0
231,40,2.220400666528548,3,Marketing,Female,Engineer,WA,98259.96001457568,52.423624721750826,3.0,5.0,0.8323930007456051,8.846679972602566,0.8743154882943398,0,8.887849106865396,1.0,1,0
232,58,9.454756360201554,2,Engineering,Female,Analyst,CA,109602.7834559485,60.99992087933321,2.0,5.0,2.181462892925257,25.052078647228228,3.0772230116945276,1,0.6502106806737227,0.5,0,0
233,20,1.8251568474870883,2,Operations,Male,Analyst,WA,70294.48060840715,66.70553272123877,4.0,2.0,5.6797728729621415,6.464658932344058,0.08675092458551342,1,7.400355186449379,1.0,0,0
234,54,1.0323766001249632,2,HR,Female,Associate,NC,63976.4682459866,73.78518747012171,4.0,3.0,2.0457169584561234,0.0,0.0,0,6.807340190704391,0.0,0,0
235,42,3.5414176079028596,1,Finance,Male,Manager,WA,73995.03544519616,62.825008577509074,4.0,2.0,1.995477834095741,7.091216269946562,1.834168715100779,0,3.4533038583763305,0.0,1,0
236,52,6.260680128423758,3,Sales,Male,Manager,NY,99223.24756804385,55.96400201223473,4.0,3.0,0.0,13.382000189948219,0.8041409743168063,0,2.87006994083528,0.0,0,0
237,49,4.692809880166711,1,Engineering,Female,Associate,FL,77517.33787642553,52.17701966319494,3.0,5.0,0.0,13.853985328051767,2.3234512984276376,1,0.7445618305298911,0.0,0,0
238,39,3.0483091387832237,1,HR,Female,Engineer,NY,52152.89562478491,45.23233361416703,3.0,3.0,5.424458283131964,16.453285101086827,0.0,1,-0.037429093167478555,1.0,0,0
239,33,2.977362614826473,2,Sales,Female,Manager,NC,75885.86416508196,66.47573944338147,3.0,3.0,7.146203568500757,30.39127615262254,0.49995035310895114,0,1.7462970415809118,0.0,0,0
240,48,2.862988806761874,1,Sales,Male,Associate,CA,60029.400457019256,47.955018368945424,4.0,2.0,0.0,32.991053257097875,1.4011091842820322,1,0.23267307279113147,0.5,0,0
241,26,2.361471114023172,4,HR,Male,Engineer,GA,117383.55183261343,54.99211473763911,4.0,4.0,10.319589907665932,42.06555006467187,0.6749111660250133,1,8.787167450771854,0.5,0,0
242,46,11.844898631828185,5,Engineering,Female,Engineer,TX,219095.1603985705,64.09147190733546,3.0,1.0,10.348333478773231,0.0,2.594370669693806,1,-0.5061557698068242,0.5,0,0
243,24,5.892533213556665,4,Marketing,Male,Director,GA,114534.97153116686,49.961240359128496,3.0,3.0,11.822823967950363,7.729392955963984,1.9394378106346448,0,4.446686434318283,0.5,0,0
244,49,7.660277163214216,2,Engineering,Male,Engineer,WA,95587.18645163809,75.69628282748046,3.0,3.0,7.099223593184184,26.38182188471705,2.2288532231414933,0,5.307115380655316,1.0,0,0
245,48,3.5327675956432287,1,Operations,Male,Manager,TX,52015.56402311348,81.10334595408531,2.0,3.0,9.459574702022971,12.551625413699698,0.8797331971185929,0,5.072497695843857,0.0,0,0
246,23,4.442129968441853,4,Finance,Male,Manager,TX,159209.59985941934,61.75859470336902,3.0,4.0,20.295180912048252,28.329437638190786,0.894826616513642,1,5.335865831196939,0.0,0,0
247,54,2.859338055888935,2,HR,Female,Associate,WA,59235.61845833616,63.44459038584998,3.0,4.0,2.889348793858947,20.485361161377924,0.7961901305356214,1,6.839200952349025,0.5,0,0
248,38,0.0,5,Marketing,Male,Associate,WA,179797.26292876582,78.06144655208617,2.0,2.0,0.0,36.950450520441585,0.0,0,2.6622335126899888,0.5,0,0
249,55,0.8659721694564011,5,HR,Female,Engineer,CA,149792.90421557875,59.29007354147981,2.0,5.0,0.0,30.512593367192235,1.7081402211541812,0,4.262651937070636,0.0,0,0
250,21,0.0,4,HR,Male,Analyst,NC,89875.6587629665,58.25899132604057,2.0,2.0,17.289717511626215,30.73219951870778,0.0,0,3.1193154611028096,1.0,0,1
251,28,0.0,1,Engineering,Female,Director,OH,78552.421684168,87.94747717279435,3.0,4.0,17.381510810890603,13.05754069567565,0.0,1,7.907576773750544,0.0,0,0
252,42,1.4139230771056917,2,Finance,Male,Analyst,GA,120160.25659076938,83.2628160806918,3.0,3.0,0.0,16.830469848380737,0.07899633473752427,1,10.299597770424626,0.0,1,0
253,28,8.974867038144893,4,Operations,Male,Engineer,NC,138033.01145188935,79.0232500351588,2.0,3.0,0.0,14.336958509191728,3.6304182308871713,0,0.41819871951587384,0.0,1,0
254,34,4.866691496886936,1,Sales,Male,Engineer,NY,67986.67204470234,83.8846693209114,4.0,3.0,2.7320627372817956,0.0,0.407043158087499,0,-2.0933025278129733,0.5,0,0
255,49,8.871691286963522,1,Sales,Male,Analyst,CA,56717.11960546174,40.34081911948955,3.0,3.0,13.569798105021885,35.661231065946396,2.7504283922720854,1,5.707394707057064,1.0,0,0
256,26,6.232947730702626,2,HR,Female,Director,CA,52554.19834274564,90.3075332018966,4.0,3.0,0.0,26.944647706118545,1.637268225646336,1,7.2111186527071265,0.0,1,0
